time symbol vwap
11:00:00 MOH 91.55
11:00:00 MPA 13.96
11:00:00 MRNS 7.49
11:00:00 MRO 18.02
11:00:00 MSDI 0.53
11:00:00 MSF 19.1
11:00:00 MSFT 92.83
11:00:00 MU 41.67
11:00:00 MUS 12.71
11:00:00 MYO 4.38
11:00:00 MYSZ 2.08
11:00:00 NCBS 54.8
11:00:00 NFLX 278.84
11:00:00 NGHCO 23.65
11:00:00 NKE 67.33
11:00:00 NKTR 82.08
11:00:00 NUE 67.24
11:00:00 NVDA 242.55
11:00:00 NVR 3222.16
11:00:00 NXQ 13.33
11:00:00 OAK 45.79
11:00:00 OIH 27.69
11:00:00 OKTA 29.52
11:00:00 OLED 163.76
11:00:00 OMER 16.5
11:00:00 ORCL 50.83
11:00:00 PAGS 27.42
11:00:00 PANW 153.82
11:00:00 PAYX 68.68
11:00:00 PEP 119.96
11:00:00 PPDF 7.81
11:00:00 PYPL 83.98
11:00:00 QCOM 66.9
11:00:00 QQQ 168.83
11:00:00 QRVO 70.45
11:00:00 QVCA 28.1
11:00:00 RF 19.11
11:00:00 RHI 57.61
11:00:00 ROST 83.48
11:00:00 RPRX 0.66
11:00:00 RSX 23.26
11:00:00 RTN 209.91
11:00:00 SAIA 77.5
11:00:00 SBFG 17.97
11:00:00 SBUX 57.12
11:00:00 SCG 40.93
11:00:00 SFLY 59.99
11:00:00 SGOC 1.19
11:00:00 SH 28.62
11:00:00 SHOP 123.52
11:00:00 SIRI 5.94
11:00:00 SMCI 24.7
11:00:00 SMG 91.97
11:00:00 SNE 47.36
11:00:00 SOGO 10.67
11:00:00 SOXL 169.1
11:00:00 SPI 1.0
11:00:00 SPXU 9.66
11:00:00 SPY 281.85
11:00:00 SQ 45.39
11:00:00 SQM 56.81
11:00:00 SQQQ 16.82
11:00:00 SRCI 9.55
11:00:00 SRRA 3.25
11:00:00 SSC 3.3
11:00:00 STLD 46.75
11:00:00 SVXY 115.03
11:00:00 SWKS 97.48
11:00:00 SYK 161.06
11:00:00 SYKE 31.29
11:00:00 SYRS 10.36
11:00:00 TAL 32.36
11:00:00 TCBK 37.0
11:00:00 THO 140.52
11:00:00 TMF 19.62
11:00:00 TMO 214.65
11:00:00 TMUS 64.58
11:00:00 TPL 544.1
11:00:00 TQQQ 175.58
11:00:00 TRIP 34.99
11:00:00 TROW 112.97
11:00:00 TSEM 34.93
11:00:00 TSLA 345.73
11:00:00 TSM 44.88
11:00:00 TSN 78.9
11:00:00 TTWO 118.62
11:00:00 TWTR 25.62
11:00:00 TXN 109.97
11:00:00 UAA 14.29
11:00:00 UCO 26.56
11:00:00 UGAZ 98.03
11:00:00 UNH 237.14
11:00:00 UNP 135.45
11:00:00 UTX 136.21
11:00:00 UVXY 12.11
11:00:00 UWT 29.55
11:00:00 V 123.62
11:00:00 VEA 47.06
11:00:00 VGK 62.46
11:00:00 VICL 1.49
11:00:00 VKTX 5.38
11:00:00 VNQ 78.05
11:00:00 VOO 259.06
11:00:00 VRTX 166.56
11:00:00 VXX 30.73
11:00:00 WAIR 7.35
11:00:00 WATT 19.69
11:00:00 WB 128.47
11:00:00 WDAY 120.26
11:00:00 WDC 87.08
11:00:00 WFC 65.37
11:00:00 WGO 46.1
11:00:00 WLH 27.14
11:00:00 WMT 108.02
11:00:00 WTM 844.0
11:00:00 WTW 63.47
11:00:00 WYNN 170.95
11:00:00 XBI 95.0
11:00:00 XHB 45.25
11:00:00 XIV 124.31
11:00:00 XLE 74.78
11:00:00 XLI 79.51
11:00:00 XLK 67.98
11:00:00 XLV 89.34
11:00:00 XOM 87.17
11:00:00 XON 13.27
11:00:00 XOP 36.91
11:00:00 XPO 93.77
11:00:00 YY 132.39
11:00:00 Z 44.67
11:00:00 ZVZZT 9.99
