time symbol vwap
4:00:00 BKI 50.35
4:00:00 BKLN 23.19
4:00:00 BKMU 10.67
4:00:00 BKS 4.88
4:00:00 BKU 41.4
4:00:00 BL 32.68
4:00:00 BLBD 20.75
4:00:00 BLCM 8.53
4:00:00 BLCN 24.77
4:00:00 BLD 74.81
4:00:00 BLDP 3.78
4:00:00 BLDR 21.4
4:00:00 BLE 13.78
4:00:00 BLES 30.02
4:00:00 BLK 568.04
4:00:00 BLKB 96.42
4:00:00 BLL 37.64
4:00:00 BLMN 22.21
4:00:00 BLMT 30.11
4:00:00 BLOK 21.13
4:00:00 BLPH 2.37
4:00:00 BLUE 194.97
4:00:00 BLV 92.65
4:00:00 BLX 30.15
4:00:00 BMCH 22.48
4:00:00 BME 36.76
4:00:00 BMO 83.35
4:00:00 BMRA 4.43
4:00:00 BMRN 90.69
4:00:00 BMS 47.2
4:00:00 BMTC 45.76
4:00:00 BMY 63.89
4:00:00 BNCL 16.3
4:00:00 BND 80.56
4:00:00 BNDX 54.08
4:00:00 BNED 6.75
4:00:00 BNFT 25.3
4:00:00 BNS 66.01
4:00:00 BOFI 33.16
4:00:00 BOH 84.96
4:00:00 BOJA 12.34
4:00:00 BOKF 98.16
4:00:00 BOLD 35.23
4:00:00 BOMN 19.98
4:00:00 BOOT 17.21
4:00:00 BOTZ 26.56
4:00:00 BOX 21.74
4:00:00 BP 43.24
4:00:00 BPFH 15.23
4:00:00 BPI 8.19
4:00:00 BPL 54.02
4:00:00 BPMC 80.44
4:00:00 BPMX 0.13
4:00:00 BPOP 40.59
4:00:00 BPT 21.08
4:00:00 BPY 21.94
4:00:00 BR 97.13
4:00:00 BRC 38.35
4:00:00 BRF 25.09
4:00:00 BRFS 11.46
4:00:00 BRG 8.14
4:00:00 BRG-D 24.71
4:00:00 BRK.B 215.73
4:00:00 BRKL 16.15
4:00:00 BRKR 35.36
4:00:00 BRKS 28.51
4:00:00 BRO 53.39
4:00:00 BRQS 6.9
4:00:00 BRS 15.05
4:00:00 BRX 16.49
4:00:00 BRZU 58.04
4:00:00 BSAC 34.07
4:00:00 BSBR 11.04
4:00:00 BSCI 21.14
4:00:00 BSCJ 21.07
4:00:00 BSD 13.29
4:00:00 BSET 34.87
4:00:00 BSFT 54.92
4:00:00 BSJI 25.13
4:00:00 BSM 18.47
4:00:00 BSMX 7.77
4:00:00 BSPM 2.68
4:00:00 BSQR 4.26
4:00:00 BSRR 27.24
