time symbol vwap
10:00:00 AMCX 52.78
10:00:00 AMD 12.93
10:00:00 AME 76.72
10:00:00 AMED 54.08
10:00:00 AMEH 19.92
10:00:00 AMG 203.97
10:00:00 AMGN 191.49
10:00:00 AMGP 21.26
10:00:00 AMH 20.12
10:00:00 AMJ 29.31
10:00:00 AMKR 10.12
10:00:00 AMLP 11.47
10:00:00 AMN 53.32
10:00:00 AMOT 34.91
10:00:00 AMP 172.29
10:00:00 AMPE 2.9
10:00:00 AMPH 19.01
10:00:00 AMRB 15.11
10:00:00 AMRH 2.65
10:00:00 AMRK 13.55
10:00:00 AMRN 3.82
10:00:00 AMRS 5.04
10:00:00 AMSC 5.26
10:00:00 AMSF 61.16
10:00:00 AMT 145.4
10:00:00 AMT-B 128.34
10:00:00 AMTD 55.52
10:00:00 AMWD 135.62
10:00:00 AMX 18.6
10:00:00 AMZA 8.61
10:00:00 AMZN 1433.76
10:00:00 AN 61.19
10:00:00 ANAB 106.27
10:00:00 ANAT 126.99
10:00:00 ANCX 28.89
10:00:00 ANDE 34.47
10:00:00 ANDV 109.01
10:00:00 ANDX 51.71
10:00:00 ANET 275.05
10:00:00 ANF 21.31
10:00:00 ANGI 13.63
10:00:00 ANGL 30.17
10:00:00 ANGO 17.26
10:00:00 ANH 4.97
10:00:00 ANIK 68.23
10:00:00 ANIP 67.71
10:00:00 ANSS 161.91
10:00:00 ANTH 1.72
10:00:00 ANTM 243.7
10:00:00 ANW 4.69
10:00:00 ANY 2.34
10:00:00 AOA 56.08
10:00:00 AOBC 12.09
10:00:00 AOD 9.86
10:00:00 AOI 13.04
10:00:00 AOK 34.93
10:00:00 AON 141.94
10:00:00 AOS 66.56
10:00:00 AOSL 16.86
10:00:00 APA 44.77
10:00:00 APAM 39.62
10:00:00 APC 59.92
10:00:00 APD 168.49
10:00:00 APDN 1.52
10:00:00 APEI 25.36
10:00:00 APEN 6.14
10:00:00 APH 92.68
10:00:00 APHB 1.2
10:00:00 APLE 19.52
10:00:00 APLP 13.67
10:00:00 APLS 18.32
10:00:00 APO 35.55
10:00:00 APOG 46.5
10:00:00 APOP 8.45
10:00:00 APPF 42.64
10:00:00 APPN 30.32
10:00:00 APPS 2.04
10:00:00 APRI 2.4
10:00:00 APRN 3.06
10:00:00 APTI 25.22
10:00:00 APTO 3.04
10:00:00 APTS 16.81
10:00:00 APTV 94.72
10:00:00 APU 47.36
10:00:00 APVO 3.38
10:00:00 AQ 13.21
10:00:00 AQMS 1.87
10:00:00 AQN 10.78
10:00:00 AQUA 22.98
10:00:00 AQXP 13.01
10:00:00 AR 19.49
10:00:00 ARA 18.96
10:00:00 ARAY 5.84
10:00:00 ARC 2.42
10:00:00 ARCB 35.96
10:00:00 ARCC 16.16
10:00:00 ARCH 90.12
10:00:00 ARCO 9.98
10:00:00 ARCT 8.01
10:00:00 ARD 20.02
10:00:00 ARDM 1.5
10:00:00 ARDX 7.43
10:00:00 ARE 125.85
10:00:00 AREX 3.38
10:00:00 ARGS 2.3
10:00:00 ARGX 78.05
10:00:00 ARI 18.34
10:00:00 ARII 39.54
10:00:00 ARKG 28.54
10:00:00 ARKQ 36.04
10:00:00 ARKW 50.57
10:00:00 ARL 13.93
10:00:00 ARLP 20.45
10:00:00 ARLZ 1.73
10:00:00 ARMK 45.5
10:00:00 ARMO 29.96
10:00:00 ARNA 37.47
10:00:00 ARNC 29.94
10:00:00 AROC 9.63
10:00:00 ARQL 1.71
10:00:00 ARR 23.87
10:00:00 ARRS 25.26
10:00:00 ARRY 14.76
10:00:00 ARTNA 37.25
10:00:00 ARTX 3.62
10:00:00 ARW 82.47
10:00:00 ARWR 6.13
10:00:00 ASA 11.45
10:00:00 ASB 24.91
10:00:00 ASC 7.18
10:00:00 ASCMA 9.9
10:00:00 ASGN 68.93
10:00:00 ASH 72.7
10:00:00 ASHR 33.57
10:00:00 ASIX 40.35
10:00:00 ASMB 50.02
10:00:00 ASML 200.6
10:00:00 ASNA 2.17
10:00:00 ASND 51.6
10:00:00 ASNS 12.96
10:00:00 ASPS 30.29
10:00:00 ASR 194.2
10:00:00 ASRV 4.18
10:00:00 ASRVP 27.7
10:00:00 ASTC 3.25
10:00:00 ASTE 63.06
10:00:00 ASUR 15.01
10:00:00 ASX 7.17
10:00:00 ASYS 10.18
10:00:00 ATAX 6.12
10:00:00 ATEN 6.99
10:00:00 ATGE 45.88
10:00:00 ATH 50.47
10:00:00 ATHM 82.61
10:00:00 ATHN 127.63
10:00:00 ATHX 1.8
10:00:00 ATI 27.66
10:00:00 ATKR 23.94
10:00:00 ATLC 2.27
10:00:00 ATMP 21.83
10:00:00 ATNI 59.43
10:00:00 ATNM 0.71
10:00:00 ATNX 14.96
10:00:00 ATO 82.57
10:00:00 ATOM 4.8
10:00:00 ATOS 0.54
10:00:00 ATR 87.68
10:00:00 ATRA 40.12
10:00:00 ATRC 16.88
10:00:00 ATRI 572.88
10:00:00 ATRO 45.65
10:00:00 ATRS 2.26
10:00:00 ATSG 24.74
10:00:00 ATTO 9.52
10:00:00 ATU 25.13
10:00:00 ATUS 21.81
10:00:00 ATVI 71.47
10:00:00 ATXI 3.87
10:00:00 AU 11.11
10:00:00 AUO 4.82
10:00:00 AUPH 5.51
10:00:00 AUTO 8.33
10:00:00 AUY 3.41
10:00:00 AVA 51.01
10:00:00 AVAL 9.09
10:00:00 AVAV 51.67
10:00:00 AVB 167.16
10:00:00 AVD 21.3
10:00:00 AVDL 11.0
10:00:00 AVEO 3.02
10:00:00 AVGO 241.59
10:00:00 AVGR 0.18
10:00:00 AVH 8.1
10:00:00 AVHI 17.38
10:00:00 AVID 5.45
10:00:00 AVIR 0.59
10:00:00 AVNW 16.92
10:00:00 AVP 2.51
10:00:00 AVT 42.89
10:00:00 AVX 18.1
10:00:00 AVXL 2.88
10:00:00 AVXS 124.57
10:00:00 AVY 117.57
10:00:00 AVYA 20.23
10:00:00 AWF 12.46
10:00:00 AWI 63.44
10:00:00 AWK 83.28
10:00:00 AWP 6.54
10:00:00 AWR 55.66
10:00:00 AXAS 2.36
10:00:00 AXDX 29.22
10:00:00 AXE 85.14
10:00:00 AXGN 27.47
10:00:00 AXL 18.11
10:00:00 AXON 2.07
10:00:00 AXP 98.84
10:00:00 AXS 50.55
10:00:00 AXS-D 24.61
10:00:00 AXS-E 24.11
10:00:00 AXSM 2.79
10:00:00 AXTA 31.26
10:00:00 AXTI 8.11
10:00:00 AXU 1.54
10:00:00 AY 21.02
10:00:00 AYI 158.67
10:00:00 AYR 23.9
10:00:00 AYTU 3.01
10:00:00 AYX 29.36
10:00:00 AZN 35.77
10:00:00 AZO 776.43
10:00:00 AZPN 78.63
10:00:00 AZRE 16.5
10:00:00 AZRX 3.49
10:00:00 AZUL 28.86
10:00:00 AZZ 45.98
10:00:00 B 66.3
10:00:00 BA 338.69
10:00:00 BABA 199.58
10:00:00 BABY 31.41
10:00:00 BAC 31.95
10:00:00 BAC+A 19.99
10:00:00 BAC+B 3.43
10:00:00 BAC-I 25.53
10:00:00 BAC-L 1263.3
10:00:00 BAC-Y 26.06
10:00:00 BAH 39.43
10:00:00 BAK 31.5
10:00:00 BAL 51.15
10:00:00 BAM 41.25
10:00:00 BANC 19.73
10:00:00 BAND 23.82
10:00:00 BANF 55.65
10:00:00 BANR 54.53
10:00:00 BANX 21.32
10:00:00 BAP 235.97
10:00:00 BAS 19.41
10:00:00 BATRA 23.89
10:00:00 BATRK 23.9
10:00:00 BAX 71.72
10:00:00 BB 12.59
10:00:00 BBBY 22.95
10:00:00 BBD 12.64
10:00:00 BBG 5.06
10:00:00 BBH 132.57
10:00:00 BBL 44.33
10:00:00 BBN 22.02
10:00:00 BBOX 3.62
10:00:00 BBRG 3.41
10:00:00 BBSI 71.31
10:00:00 BBT 55.2
10:00:00 BBU 38.46
10:00:00 BBVA 9.4
10:00:00 BBW 8.62
10:00:00 BBX 9.14
10:00:00 BBY 76.39
10:00:00 BC 63.28
10:00:00 BCBP 15.28
10:00:00 BCC 44.62
10:00:00 BCE 46.42
10:00:00 BCEI 27.98
10:00:00 BCH 103.02
10:00:00 BCLI 3.6
10:00:00 BCO 83.62
10:00:00 BCOR 24.0
10:00:00 BCOV 6.82
10:00:00 BCPC 80.42
10:00:00 BCRH 12.45
10:00:00 BCRX 4.58
10:00:00 BCS 11.39
10:00:00 BCX 9.96
10:00:00 BDC 86.29
10:00:00 BDCL 15.32
10:00:00 BDCS 20.1
10:00:00 BDGE 34.71
10:00:00 BDJ 9.42
10:00:00 BDN 17.48
10:00:00 BDSI 2.48
10:00:00 BDX 243.85
10:00:00 BDXA 62.67
10:00:00 BEAT 34.95
10:00:00 BECN 61.73
10:00:00 BEDU 20.02
10:00:00 BEL 12.94
10:00:00 BEN 42.86
10:00:00 BEP 32.9
10:00:00 BERY 58.84
10:00:00 BETR 12.0
10:00:00 BF.A 68.16
10:00:00 BF.B 68.83
10:00:00 BFAM 97.03
10:00:00 BFIN 15.61
10:00:00 BFR 24.75
10:00:00 BFS 55.08
10:00:00 BFZ 13.23
10:00:00 BG 80.06
10:00:00 BGB 15.86
10:00:00 BGC 29.71
10:00:00 BGCP 14.36
10:00:00 BGFV 5.71
10:00:00 BGG 24.58
10:00:00 BGNE 124.14
10:00:00 BGS 33.22
10:00:00 BGY 6.56
10:00:00 BH 416.23
10:00:00 BHB 27.76
10:00:00 BHBK 19.6
10:00:00 BHE 28.78
10:00:00 BHF 65.11
10:00:00 BHGE 31.75
10:00:00 BHK 13.53
10:00:00 BHLB 37.71
10:00:00 BHP 48.96
10:00:00 BHVN 32.83
10:00:00 BIB 66.33
10:00:00 BIBL 27.73
10:00:00 BICK 32.81
10:00:00 BID 53.42
10:00:00 BIDU 244.26
10:00:00 BIF 11.52
10:00:00 BIG 62.06
10:00:00 BIIB 353.51
10:00:00 BIL 91.51
10:00:00 BIO 259.79
10:00:00 BIOC 0.33
10:00:00 BIOL 0.4
10:00:00 BIOS 2.87
10:00:00 BIP 42.43
10:00:00 BIS 18.36
10:00:00 BITA 35.44
10:00:00 BIV 82.52
10:00:00 BIVV 103.1
10:00:00 BJRI 37.55
10:00:00 BK 56.81
10:00:00 BK-C 24.23
10:00:00 BKCC 5.99
10:00:00 BKD 9.57
10:00:00 BKE 20.92
10:00:00 BKEPP 7.56
10:00:00 BKH 55.65
10:00:00 BKI 51.03
10:00:00 BKLN 23.17
10:00:00 BKMU 10.47
10:00:00 BKN 13.93
10:00:00 BKS 4.88
10:00:00 BKT 5.9
10:00:00 BKU 41.13
10:00:00 BL 32.85
10:00:00 BLBD 21.01
10:00:00 BLCM 8.21
10:00:00 BLCN 24.67
10:00:00 BLD 76.91
10:00:00 BLDP 3.63
10:00:00 BLDR 21.55
10:00:00 BLES 29.89
10:00:00 BLFS 5.42
10:00:00 BLK 563.95
10:00:00 BLKB 95.82
10:00:00 BLL 37.59
10:00:00 BLMN 22.1
10:00:00 BLOK 21.0
10:00:00 BLPH 2.34
10:00:00 BLRX 1.08
10:00:00 BLUE 203.7
10:00:00 BLX 29.86
10:00:00 BMA 106.41
10:00:00 BMCH 22.55
10:00:00 BME 36.61
10:00:00 BMI 48.58
10:00:00 BMO 83.33
10:00:00 BMRA 4.23
10:00:00 BMRC 69.01
10:00:00 BMRN 90.18
10:00:00 BMS 47.01
10:00:00 BMTC 44.98
10:00:00 BMY 64.05
10:00:00 BNCL 16.2
10:00:00 BND 80.53
10:00:00 BNDX 54.09
10:00:00 BNED 6.74
10:00:00 BNFT 25.43
10:00:00 BNS 66.32
10:00:00 BOE 12.58
10:00:00 BOFI 33.38
10:00:00 BOH 84.07
10:00:00 BOIL 7.7
10:00:00 BOJA 12.2
10:00:00 BOKF 96.65
10:00:00 BOKFL 25.35
10:00:00 BOLD 37.47
10:00:00 BOMN 19.96
10:00:00 BOND 105.07
10:00:00 BOOM 23.52
10:00:00 BOOT 17.06
10:00:00 BOSC 2.23
10:00:00 BOTJ 14.97
10:00:00 BOTZ 26.56
10:00:00 BOX 22.27
10:00:00 BP 42.87
10:00:00 BPFH 15.22
10:00:00 BPI 8.07
10:00:00 BPL 54.34
10:00:00 BPMC 80.93
10:00:00 BPMP 21.35
10:00:00 BPMX 0.13
10:00:00 BPOP 39.91
10:00:00 BPRN 32.78
10:00:00 BPT 20.9
10:00:00 BPTH 0.23
10:00:00 BPY 21.64
10:00:00 BR 96.67
10:00:00 BRC 38.51
10:00:00 BREW 19.81
10:00:00 BRFS 11.47
10:00:00 BRG 8.03
10:00:00 BRG-A 25.19
10:00:00 BRG-D 24.13
10:00:00 BRK.B 214.73
10:00:00 BRKL 16.01
10:00:00 BRKR 35.39
10:00:00 BRKS 28.4
10:00:00 BRO 52.9
10:00:00 BRS 15.37
10:00:00 BRX 16.25
10:00:00 BRZU 59.63
10:00:00 BSAC 34.25
10:00:00 BSBR 11.16
10:00:00 BSCI 21.13
10:00:00 BSCJ 21.07
10:00:00 BSCK 21.23
10:00:00 BSCL 21.01
10:00:00 BSCP 20.42
10:00:00 BSCR 19.71
10:00:00 BSET 34.6
10:00:00 BSF 10.28
10:00:00 BSFT 54.97
10:00:00 BSJI 25.12
10:00:00 BSJL 24.96
10:00:00 BSM 18.4
10:00:00 BSMX 7.75
10:00:00 BSPM 2.96
10:00:00 BSRR 27.47
10:00:00 BST 29.19
10:00:00 BSTC 43.8
10:00:00 BSTI 8.74
10:00:00 BSV 78.74
10:00:00 BSX 28.11
10:00:00 BT 18.43
10:00:00 BTE 3.07
10:00:00 BTG 3.01
10:00:00 BTI 68.74
10:00:00 BTO 39.76
10:00:00 BTT 21.23
10:00:00 BTU 40.44
10:00:00 BTX 2.94
10:00:00 BTZ 13.0
10:00:00 BUD 113.11
10:00:00 BUFF 33.14
10:00:00 BURG 3.79
10:00:00 BURL 124.76
10:00:00 BUSE 31.11
10:00:00 BV 5.48
10:00:00 BVN 15.3
10:00:00 BVSN 3.05
10:00:00 BVX 2.45
10:00:00 BW 6.47
10:00:00 BWA 56.79
10:00:00 BWEN 2.73
10:00:00 BWFG 33.69
10:00:00 BWINB 23.55
10:00:00 BWLD 156.98
10:00:00 BWP 12.68
10:00:00 BWX 29.14
10:00:00 BWXT 64.11
10:00:00 BWZ 33.21
10:00:00 BX 36.05
10:00:00 BXC 15.86
10:00:00 BXG 19.12
10:00:00 BXMT 31.5
10:00:00 BXP 119.7
10:00:00 BXS 33.71
10:00:00 BYD 38.87
10:00:00 BYFC 2.36
10:00:00 BYSI 28.4
10:00:00 BZH 18.49
10:00:00 BZQ 6.81
10:00:00 BZUN 38.14
10:00:00 C 78.81
10:00:00 C+A 0.15
10:00:00 C-J 28.13
10:00:00 C-S 26.4
10:00:00 CA 35.5
10:00:00 CAA 57.43
10:00:00 CABO 709.88
10:00:00 CAC 43.0
10:00:00 CACC 362.2
10:00:00 CACI 140.59
10:00:00 CADE 28.22
10:00:00 CAE 18.49
10:00:00 CAF 26.09
10:00:00 CAFD 14.72
10:00:00 CAG 37.95
10:00:00 CAH 73.97
10:00:00 CAI 28.71
10:00:00 CAJ 40.11
10:00:00 CAKE 48.82
10:00:00 CAL 30.31
10:00:00 CALA 8.0
10:00:00 CALD 35.98
10:00:00 CALI 3.53
10:00:00 CALM 42.49
10:00:00 CALX 6.46
10:00:00 CAMP 24.55
10:00:00 CAMT 7.0
10:00:00 CANF 2.6
10:00:00 CAPL 23.7
10:00:00 CAPR 1.86
10:00:00 CAR 45.94
10:00:00 CARA 15.09
10:00:00 CARB 25.14
10:00:00 CARG 33.67
10:00:00 CARO 40.27
10:00:00 CARS 29.77
10:00:00 CARV 2.62
10:00:00 CASA 18.15
10:00:00 CASC 5.91
10:00:00 CASH 103.25
10:00:00 CASI 4.14
10:00:00 CASM 1.18
10:00:00 CASS 57.48
10:00:00 CASY 123.1
10:00:00 CAT 163.95
10:00:00 CATC 78.33
10:00:00 CATM 24.33
10:00:00 CATO 12.13
10:00:00 CATY 43.6
10:00:00 CAVM 88.55
10:00:00 CB 153.85
10:00:00 CBA 9.16
10:00:00 CBAY 12.0
10:00:00 CBB 17.45
10:00:00 CBD 24.01
10:00:00 CBG 45.76
10:00:00 CBI 21.17
10:00:00 CBIO 21.22
10:00:00 CBK 1.33
10:00:00 CBL 5.6
10:00:00 CBL-D 20.0
10:00:00 CBM 56.47
10:00:00 CBMG 20.07
10:00:00 CBOE 133.6
10:00:00 CBPO 81.49
10:00:00 CBPX 29.58
10:00:00 CBRL 177.73
10:00:00 CBS 58.62
10:00:00 CBS.A 58.53
10:00:00 CBSH 58.83
10:00:00 CBSHP 26.25
10:00:00 CBT 67.66
10:00:00 CBTX 28.61
10:00:00 CBU 53.55
10:00:00 CBZ 16.5
10:00:00 CC 52.31
10:00:00 CCBG 23.72
10:00:00 CCC 21.33
10:00:00 CCE 40.29
10:00:00 CCF 115.35
10:00:00 CCI 110.0
10:00:00 CCIH 1.83
10:00:00 CCJ 9.06
10:00:00 CCK 57.6
10:00:00 CCL 71.91
10:00:00 CCLP 6.47
10:00:00 CCMP 102.07
10:00:00 CCNE 27.54
10:00:00 CCOI 44.77
10:00:00 CCRC 14.95
10:00:00 CCRN 13.82
10:00:00 CCS 31.87
10:00:00 CCT 15.81
10:00:00 CCU 29.22
10:00:00 CCXI 9.64
10:00:00 CDE 7.84
10:00:00 CDEV 20.9
10:00:00 CDK 71.93
10:00:00 CDL 46.59
10:00:00 CDMO 3.55
10:00:00 CDMOP 24.74
10:00:00 CDNA 6.14
10:00:00 CDNS 44.04
10:00:00 CDR 5.06
10:00:00 CDTI 1.41
10:00:00 CDTX 7.45
10:00:00 CDW 75.13
10:00:00 CDXC 4.82
10:00:00 CDXS 9.02
10:00:00 CE 110.04
10:00:00 CECE 4.76
10:00:00 CECO 12.26
10:00:00 CEE 27.58
10:00:00 CEF 13.38
10:00:00 CEIX 31.64
10:00:00 CEL 9.23
10:00:00 CELC 18.13
10:00:00 CELG 101.73
10:00:00 CELGZ 0.82
10:00:00 CELH 5.79
10:00:00 CEN 10.77
10:00:00 CENT 39.45
10:00:00 CENTA 38.13
10:00:00 CENX 22.8
10:00:00 CEO 156.42
10:00:00 CEQP 28.27
10:00:00 CERC 3.36
10:00:00 CERN 69.39
10:00:00 CERS 4.78
10:00:00 CETV 4.8
10:00:00 CETX 2.93
10:00:00 CETXW 0.37
10:00:00 CEVA 44.08
10:00:00 CF 42.05
10:00:00 CFC-B 25.54
10:00:00 CFFI 55.38
10:00:00 CFFN 13.15
10:00:00 CFG 46.26
10:00:00 CFMS 1.46
10:00:00 CFO 51.22
10:00:00 CFR 106.65
10:00:00 CFRX 1.3
10:00:00 CFX 40.48
10:00:00 CG 25.28
10:00:00 CGA 1.5
10:00:00 CGBD 17.97
10:00:00 CGEN 3.22
10:00:00 CGI 5.68
10:00:00 CGNT 2.83
10:00:00 CGNX 63.62
10:00:00 CGO 15.16
10:00:00 CHA 49.11
10:00:00 CHCI 1.4
10:00:00 CHCO 69.29
10:00:00 CHCT 25.98
10:00:00 CHD 49.15
10:00:00 CHDN 258.88
10:00:00 CHE 266.38
10:00:00 CHEF 20.57
10:00:00 CHFC 58.11
10:00:00 CHFN 18.77
10:00:00 CHFS 3.86
10:00:00 CHGG 17.18
10:00:00 CHGX 19.86
10:00:00 CHH 82.29
10:00:00 CHI 11.16
10:00:00 CHIM 23.32
10:00:00 CHK 3.64
10:00:00 CHKP 104.64
10:00:00 CHL 52.49
10:00:00 CHMA 1.68
10:00:00 CHMG 45.79
10:00:00 CHNR 2.64
10:00:00 CHRS 10.98
10:00:00 CHRW 95.18
10:00:00 CHS 9.46
10:00:00 CHSCL 27.3
10:00:00 CHSCM 26.41
10:00:00 CHSCN 26.94
10:00:00 CHSCO 28.88
10:00:00 CHSP 27.36
10:00:00 CHTR 377.0
10:00:00 CHU 14.8
10:00:00 CHUBA 20.5
10:00:00 CHUBK 19.65
10:00:00 CHUY 26.48
10:00:00 CHW 9.59
10:00:00 CHY 11.98
10:00:00 CI 208.0
10:00:00 CIB 45.78
10:00:00 CID 37.31
10:00:00 CIEN 21.36
10:00:00 CIFS 40.34
10:00:00 CIG 2.35
10:00:00 CIGI 61.63
10:00:00 CIK 3.26
10:00:00 CIM 17.34
10:00:00 CINF 76.49
10:00:00 CIO 11.65
10:00:00 CIR 53.24
10:00:00 CISN 12.25
10:00:00 CIT 51.27
10:00:00 CIU 108.38
10:00:00 CIVB 22.45
10:00:00 CIVI 17.39
10:00:00 CIX 13.8
10:00:00 CIZ 36.95
10:00:00 CJ 31.39
10:00:00 CJJD 1.44
10:00:00 CKH 47.0
10:00:00 CKPT 4.02
10:00:00 CL 74.63
10:00:00 CLAR 7.52
10:00:00 CLB 116.02
10:00:00 CLBS 4.18
10:00:00 CLCT 27.93
10:00:00 CLD 4.98
10:00:00 CLDR 18.46
10:00:00 CLDT 22.35
10:00:00 CLDX 2.81
10:00:00 CLF 7.44
10:00:00 CLGX 47.87
10:00:00 CLH 55.51
10:00:00 CLI 20.13
10:00:00 CLIR 2.38
10:00:00 CLIX 44.46
10:00:00 CLLS 32.86
10:00:00 CLM 15.9
10:00:00 CLMT 7.62
